time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.147616117617,-0.0410839391943,11.6392097236,6.23400447541,0.0694731991759,0.0,-0.443950152947,-0.182516538729,2.67373315165,-0.0582090539657,0.0269975495949,0.0,440.7912231975022,440.18186452886334,438.83971199469806,440.57237402631637
1.3200000000000007,-0.17553574381,-0.0529471580196,11.8002653357,6.23015257234,0.0710955021136,0.0,-0.486850235459,-0.213248873133,2.69469838777,-0.0801996834428,0.0271199105419,0.0,418.36226179635213,418.3731347443267,420.798155080436,418.88668875298407
1.3800000000000008,-0.206082727004,-0.0667464418021,11.9628919749,6.22528969701,0.0725384389636,0.0,-0.531522751609,-0.247166635912,2.72606589582,-0.0827996331889,0.0170653992076,0.0,422.4236996539901,421.5558835764366,423.66951823996686,423.44025195188533
1.4400000000000008,-0.239332369904,-0.082669033411,12.1273458478,6.22007805965,0.0733444333383,0.0,-0.576882957393,-0.284046314107,2.75560892345,-0.0965524433211,0.00494491859249,0.0,422.5988641509507,421.55271966219914,423.40854799746324,422.21692033934323
1.5000000000000009,-0.275654877099,-0.101197538852,12.2981460244,6.21482496079,0.0736065637136,0.0,-0.633870992782,-0.334165973088,2.93721449454,-0.0738540726995,0.00319097793634,0.0,471.0494644346543,470.9137301564519,468.9739313160147,470.7275123494666
1.560000000000001,-0.315341948249,-0.122791962903,12.4789980037,6.21016106954,0.0738931902257,0.0,-0.689033567942,-0.386117976916,3.09071951422,-0.0868993438472,0.007774463959,0.0,462.760553094017,463.1211234471052,463.6507358700544,462.6200705525713
1.620000000000001,-0.358050442029,-0.147314263417,12.6650514174,6.20455340533,0.0739696029604,0.0,-0.734614272493,-0.431771278153,3.1109448453,-0.111695872385,-0.0167351839385,0.0,423.177882104185,421.0627680651707,422.5575589577736,420.4061455600007
1.680000000000001,-0.403489136433,-0.174680444451,12.8522698578,6.19754296141,0.0731868422824,0.0,-0.779933091293,-0.481045422782,3.1295509771,-0.129871869812,-0.00653491253777,0.0,420.3071468354454,421.19037233078353,423.0964943419175,421.51536857265677
1.740000000000001,-0.451681038089,-0.205187949223,13.0412014712,6.18956419221,0.0726027534971,0.0,-0.826419124191,-0.536593736045,3.16797262075,-0.140050669461,-0.0170572911281,0.0,428.24029533981803,427.34439094047093,429.37230331718075,428.49078366339234
1.8000000000000012,-0.50281126851,-0.239388897998,13.2346161064,6.18203625385,0.072043177946,0.0,-0.877828502836,-0.604222962419,3.27875897203,-0.105988255887,0.00283747469099,0.0,452.01847907836174,453.61903721271875,449.61175935128654,452.3481604448585
1.8600000000000012,-0.55710388489,-0.277916529121,13.4358004852,6.17555425386,0.0727907764644,0.0,-0.931956742174,-0.680685861564,3.4268295031,-0.112469824826,0.0268856670107,0.0,463.14856583613874,465.03608360567466,464.63596147575345,464.11777391609183
1.9200000000000013,-0.614636583829,-0.321128443244,13.6454072766,6.16918442361,0.0752510959924,0.0,-0.986004370358,-0.760362206027,3.5595077983,-0.095860329164,0.0600652375751,0.0,459.4962029246561,462.1198636503642,460.0015162158208,461.3053717727635
1.9800000000000013,-0.675244862273,-0.368909070675,13.8599568531,6.1637971214,0.0789044546356,0.0,-1.03460466863,-0.832821358311,3.59190107082,-0.079801238878,0.0624878195045,0.0,429.21013146720367,429.4184789042094,430.401043728103,431.75099141316895
2.0400000000000014,-0.73897807127,-0.421343054818,14.078149534,6.15894295951,0.082757812352,0.0,-1.09020162784,-0.915424166823,3.68074608774,-0.0832004837952,0.0674827438004,0.0,448.9767568055999,449.3848133423544,448.6595018785555,448.3781912966081
2.1000000000000014,-0.806119134279,-0.478817284936,14.3015232887,6.15388583222,0.0875692193633,0.0,-1.14826656577,-1.00084482831,3.76459118166,-0.0865472699755,0.0978884851276,0.0,446.8727713664805,449.34940981575704,448.49265019697,448.2149677272154
2.1600000000000015,-0.876946600012,-0.54166178262,14.5309830817,6.14840282187,0.0929552264413,0.0,-1.21321916378,-1.09446802337,3.88344437529,-0.103420296495,0.0639274062554,0.0,461.8106537244367,459.12988776811454,460.4570228424538,459.11329086182127
2.2200000000000015,-0.952049145217,-0.610632476139,14.7703803049,6.14219678887,0.0968583698805,0.0,-1.29059365108,-1.20517924999,4.09545570041,-0.103461049204,0.0672114352572,0.0,488.36430823824634,488.61191089698826,489.93360837324707,489.92235913008324
2.2800000000000016,-1.03154543877,-0.685893779669,15.0189571732,6.13548440144,0.101103616212,0.0,-1.35967505866,-1.30411558643,4.18984330658,-0.139495493282,0.0770322211632,0.0,455.7305569580006,456.5185956962651,457.2272487115268,454.3353994157059
2.3400000000000016,-1.11550386709,-0.767565009222,15.2753357079,6.12710130126,0.105374646579,0.0,-1.43938024283,-1.41908330275,4.35513941878,-0.140167270104,0.0557036420378,0.0,478.6878279597065,477.06526888760305,479.78512551723884,479.71755876565925
2.4000000000000017,-1.20470441331,-0.856862918117,15.5449724155,6.11836495295,0.108759416233,0.0,-1.53428705972,-1.55841070774,4.63124464847,-0.159620982434,0.0577942218575,0.0,512.2331936048523,512.3835584449946,513.5272904779642,512.1283279713767
2.4600000000000017,-1.29890769331,-0.953569179193,15.8240787698,6.10895412184,0.1122466981,0.0,-1.60613324724,-1.66597005285,4.6717803853,-0.151814266973,0.0587674806562,0.0,444.88084749315243,444.9628797044246,445.60253633830706,446.21709452907965
2.520000000000002,-1.39805702443,-1.05777731373,16.1104725724,6.09974304826,0.115205211663,0.0,-1.69914767573,-1.80852532573,4.87336328006,-0.157158644671,0.0127617923322,0.0,497.0847308661811,493.7024973509015,495.8278491154073,495.415409297641
2.580000000000002,-1.50252792882,-1.1702492016,16.4061783609,6.09007297132,0.116013588755,0.0,-1.78324581926,-1.9414128625,4.98260617244,-0.170703211971,0.0148586004921,0.0,470.6988676914481,470.8610047362451,471.1587991208333,470.0869935860439
2.640000000000002,-1.61179350094,-1.29044769837,16.706086668,6.08001416563,0.116681164815,0.0,-1.8590028443,-2.06608747857,5.01378829109,-0.162151317875,0.00235977088689,0.0,448.2282213147558,447.21102436954686,448.29100030108305,448.9588262401361
2.700000000000002,-1.7256356482,-1.4183419842,17.0079469015,6.07040507659,0.11698275098,0.0,-1.93574528612,-2.19789568537,5.04764663309,-0.156429714591,0.00988776798043,0.0,449.8165091804134,450.42574437735806,450.07846739898196,450.5173602489705
2.760000000000002,-1.84427798643,-1.55465628049,17.3133069935,6.06195237555,0.117523221694,0.0,-2.01901506025,-2.34668373648,5.1301793743,-0.120538792876,0.00718719305883,0.0,466.8599120416732,466.6489917888222,465.39668969742513,468.179471731025
2.820000000000002,-1.96775555899,-1.69973495013,17.6221042041,6.05451744576,0.117567916309,0.0,-2.09692008635,-2.48989640357,5.1624932575,-0.131699351664,-0.0170264342157,0.0,452.94783570489335,450.9959870133329,453.8807802982822,452.9703217116622
2.880000000000002,-2.09551227522,-1.85278438341,17.9295126867,6.04686439659,0.116278797848,0.0,-2.16161103386,-2.61242341191,5.08446524903,-0.120337481944,-0.0323617152012,0.0,417.64932685600456,416.3092918519824,416.86696762421263,417.84273201184834
2.940000000000002,-2.22776281414,-2.01457694929,18.237435922,6.03943787134,0.114428655956,0.0,-2.24650415741,-2.78128316062,5.17873801735,-0.131724100242,-0.0279466271424,0.0,473.2470699100346,473.58658403252065,473.7619522805788,472.8725166770722
